"order_id","sales","profit","quantity","category","sub_category","Cost","Total_Cost","Total_profit"
AZ-2013-8046606,69,31,11,Office Supplies,Labels,8,38,341
AZ-2013-8046606,214,30,3,Technology,Accessories,184,184,90
AZ-2013-8046606,1842,-68,7,Technology,Machines,1097,1910,-476
AZ-2013-8046606,116,48,2,Technology,Phones,68,68,96
AZ-2013-8057502,1580,32,6,Technology,Copiers,1548,1548,192
AZ-2013-8064261,189,40,4,Furniture,Furnishings,149,149,160
AZ-2013-8064261,3979,1990,7,Office Supplies,Appliances,1989,1989,13930
AZ-2013-8073030,45,8,5,Office Supplies,Binders,37,37,40
AZ-2013-8089824,75,5,2,Office Supplies,Supplies,70,70,10
AZ-2013-8090289,414,115,1,Furniture,Chairs,299,299,115
AZ-2013-8108569,135,62,5,Office Supplies,Art,73,73,310
AZ-2013-8122695,2594,1141,5,Office Supplies,Appliances,1453,1453,5705
AZ-2013-8122695,342,41,7,Office Supplies,Binders,301,301,287
AZ-2013-8131512,102,22,7,Office Supplies,Art,80,80,154
AZ-2013-8139243,104,19,2,Office Supplies,Binders,85,85,38
AZ-2013-8139243,57,27,2,Office Supplies,Supplies,30,30,54
AZ-2013-8158326,137,48,2,Office Supplies,Appliances,89,89,96
AZ-2013-8158326,743,349,3,Technology,Accessories,394,394,1047
AZ-2013-8159608,344,10,5,Office Supplies,Appliances,334,334,50
AZ-2013-8159608,29,1,1,Office Supplies,Art,28,28,1
AZ-2013-8159608,14,3,1,Office Supplies,Binders,11,11,3
AZ-2013-8159608,206,27,7,Technology,Accessories,179,179,189
AZ-2013-8161791,336,112,6,Office Supplies,Storage,224,224,672
AZ-2013-8194857,170,51,2,Office Supplies,Appliances,119,119,102
AZ-2013-8194857,237,47,9,Office Supplies,Paper,190,190,423
AZ-2013-8207350,936,103,7,Furniture,Chairs,833,833,721
AZ-2013-8207350,40,18,3,Office Supplies,Paper,22,22,54
AZ-2013-8213331,108,54,4,Office Supplies,Art,54,54,216
AZ-2013-8213331,10,3,2,Office Supplies,Labels,7,7,6
AZ-2013-8213331,174,33,4,Office Supplies,Storage,141,141,132
AZ-2013-8218770,55,4,2,Office Supplies,Art,51,51,8
AZ-2013-8231031,40,13,2,Office Supplies,Art,27,27,26
AZ-2013-8231031,765,-179,9,Office Supplies,Storage,944,944,-1611
AZ-2013-8231031,54,5,2,Technology,Accessories,49,49,10
AZ-2013-8255562,30,12,1,Office Supplies,Binders,18,18,12
AZ-2013-82677,47,1,2,Office Supplies,Art,46,46,2
AZ-2013-82677,293,0,7,Technology,Accessories,293,293,0
AZ-2013-8277414,106,30,4,Furniture,Furnishings,76,76,120
AZ-2013-8277414,71,6,4,Office Supplies,Art,65,65,24
AZ-2013-8287659,37,9,3,Office Supplies,Labels,28,28,27
AZ-2013-8287659,68,7,2,Office Supplies,Paper,61,61,14
AZ-2013-8301856,676,30,5,Technology,Copiers,646,646,150
AZ-2013-8343669,156,24,3,Office Supplies,Storage,132,132,72
AZ-2013-8348000,374,42,3,Furniture,Chairs,332,332,126
AZ-2013-8348000,8,1,2,Office Supplies,Binders,7,7,2
AZ-2013-8348000,42,17,2,Office Supplies,Paper,25,25,34
AZ-2013-8348952,1275,140,2,Technology,Phones,1135,1135,280
AZ-2013-8354954,249,12,4,Office Supplies,Storage,237,237,48
AZ-2013-8360642,38,6,2,Furniture,Furnishings,32,32,12
AZ-2013-8360642,137,-6,1,Technology,Machines,143,143,-6
AZ-2013-8360642,1623,134,3,Technology,Phones,1489,1489,402
AZ-2013-8362803,24,8,4,Office Supplies,Binders,16,16,32
AZ-2013-8367272,582,174,5,Technology,Accessories,408,408,870
AZ-2013-8369315,38,1,3,Office Supplies,Labels,37,37,3
AZ-2013-8382416,29,-3,2,Office Supplies,Binders,32,32,-6
AZ-2013-8383284,260,57,5,Furniture,Furnishings,203,203,285
AZ-2013-842018,1334,531,11,Furniture,Bookcases,242,803,5841
AZ-2013-8435780,410,37,3,Technology,Phones,373,373,111
AZ-2013-8443460,68,29,4,Office Supplies,Art,39,39,116
AZ-2013-8445790,164,78,3,Office Supplies,Art,86,86,234
AZ-2013-8445790,206,97,10,Office Supplies,Paper,109,109,970
AZ-2013-8455178,124,62,1,Furniture,Bookcases,62,62,62
AZ-2013-8455178,245,64,2,Technology,Copiers,181,181,128
AZ-2013-8471021,81,41,3,Office Supplies,Art,40,40,123
AZ-2013-8471021,11,4,1,Office Supplies,Binders,7,7,4
AZ-2013-8477787,84,30,5,Office Supplies,Art,54,54,150
AZ-2013-8483986,116,13,4,Office Supplies,Art,103,103,52
AZ-2013-8489982,216,47,4,Furniture,Chairs,169,169,188
AZ-2013-8489982,44,14,5,Office Supplies,Labels,30,30,70
AZ-2013-8493783,255,74,5,Office Supplies,Binders,181,181,370
AZ-2013-8493783,964,231,5,Technology,Copiers,733,733,1155
AZ-2013-8513388,450,190,4,Furniture,Bookcases,260,260,760
AZ-2013-8513388,101,2,2,Furniture,Furnishings,99,99,4
AZ-2013-8513388,97,36,7,Office Supplies,Binders,61,61,252
AZ-2013-8513388,6,1,1,Office Supplies,Envelopes,5,5,1
AZ-2013-8513388,498,179,2,Technology,Accessories,319,319,358
AZ-2013-8560588,95,42,4,Office Supplies,Storage,53,53,168
AZ-2013-8568485,45,5,3,Office Supplies,Binders,40,40,15
AZ-2013-8568485,210,-30,2,Technology,Phones,240,240,-60
AZ-2013-8583368,303,33,6,Office Supplies,Binders,270,270,198
AZ-2013-8583368,612,187,2,Technology,Copiers,425,425,374
AZ-2013-8597747,17,8,1,Furniture,Furnishings,9,9,8
AZ-2013-8602131,495,163,10,Office Supplies,Binders,95,332,1630
AZ-2013-8602131,25,10,3,Office Supplies,Fasteners,15,15,30
AZ-2013-8603182,221,-22,2,Furniture,Bookcases,243,243,-44
AZ-2013-8603182,52,21,2,Office Supplies,Envelopes,31,31,42
AZ-2013-860383,64,24,4,Office Supplies,Art,40,40,96
AZ-2013-860383,105,28,2,Office Supplies,Paper,77,77,56
AZ-2013-8607757,26,11,2,Office Supplies,Binders,15,15,22
AZ-2013-8614135,19,8,1,Furniture,Furnishings,11,11,8
AZ-2013-8617478,225,68,4,Furniture,Chairs,157,157,272
AZ-2013-8617478,11,2,1,Office Supplies,Labels,9,9,2
AZ-2013-8620974,204,53,1,Office Supplies,Storage,151,151,53
AZ-2013-8622120,470,73,9,Furniture,Chairs,397,397,657
AZ-2013-8622120,1015,-500,3,Furniture,Tables,1515,1515,-1500
AZ-2013-8622120,43,9,3,Office Supplies,Fasteners,34,34,27
AZ-2013-8622120,21,4,2,Office Supplies,Labels,17,17,8
AZ-2013-8622401,172,48,2,Office Supplies,Appliances,124,124,96
AZ-2013-8624401,30,5,5,Office Supplies,Binders,25,25,25
AZ-2013-8629529,1533,-34,3,Office Supplies,Appliances,1567,1567,-102
AZ-2013-8629529,130,52,3,Office Supplies,Storage,78,78,156
AZ-2013-8633659,264,95,6,Furniture,Furnishings,169,169,570
AZ-2013-8633659,150,0,3,Office Supplies,Art,150,150,0
AZ-2013-8635994,138,36,3,Furniture,Chairs,102,102,108
AZ-2013-8635994,149,49,3,Office Supplies,Art,100,100,147
AZ-2013-8635994,35,6,7,Office Supplies,Labels,29,29,42
AZ-2013-8659278,41,20,1,Technology,Accessories,21,21,20
AZ-2013-8665589,1567,360,8,Furniture,Bookcases,1207,1207,2880
AZ-2013-8667063,409,143,3,Furniture,Chairs,266,266,429
AZ-2013-8667063,48,13,2,Furniture,Furnishings,35,35,26
AZ-2013-8667063,161,40,3,Office Supplies,Art,121,121,120
AZ-2013-8667063,34,9,3,Office Supplies,Binders,25,25,27
AZ-2013-8667063,1026,482,4,Technology,Accessories,544,544,1928
AZ-2013-8667063,2880,1296,9,Technology,Copiers,1584,1584,11664
AZ-2013-866971,2476,1015,6,Furniture,Bookcases,1461,1461,6090
AZ-2013-866971,58,19,4,Office Supplies,Art,39,39,76
AZ-2013-8670779,20,8,1,Office Supplies,Art,12,12,8
AZ-2013-8676684,163,37,6,Technology,Accessories,126,126,222
AZ-2013-8689698,385,35,8,Office Supplies,Supplies,350,350,280
AZ-2013-8712003,172,54,10,Office Supplies,Paper,69,118,540
AZ-2013-8717132,229,51,3,Office Supplies,Appliances,178,178,153
AZ-2013-8732782,534,5,2,Technology,Machines,529,529,10
AZ-2013-8748241,23,-6,4,Office Supplies,Binders,29,29,-24
AZ-2013-8751225,184,59,3,Furniture,Chairs,125,125,177
AZ-2013-8751225,46,9,4,Office Supplies,Labels,37,37,36
AZ-2013-8751225,187,77,9,Office Supplies,Paper,110,110,693
AZ-2013-8751225,76,7,3,Office Supplies,Supplies,69,69,21
AZ-2013-8751225,312,51,3,Technology,Machines,261,261,153
AZ-2013-8751225,721,34,5,Technology,Phones,687,687,170
AZ-2013-8774500,1243,345,3,Furniture,Chairs,898,898,1035
AZ-2013-8774500,53,3,3,Office Supplies,Storage,50,50,9
AZ-2013-8774500,1244,448,5,Technology,Accessories,796,796,2240
AZ-2013-8795323,58,15,9,Office Supplies,Binders,43,43,135
AZ-2013-8795323,393,131,9,Technology,Accessories,58,262,1179
AZ-2013-8803933,22,8,2,Office Supplies,Fasteners,14,14,16
AZ-2013-8803933,542,65,13,Office Supplies,Supplies,477,477,845
AZ-2013-881740,98,28,2,Office Supplies,Art,70,70,56
AZ-2013-881740,226,56,4,Office Supplies,Storage,170,170,224
AZ-2013-8831397,1064,225,7,Furniture,Bookcases,839,839,1575
AZ-2013-8831397,246,34,6,Furniture,Furnishings,212,212,204
AZ-2013-8831397,224,-12,4,Office Supplies,Storage,236,236,-48
AZ-2013-8838636,84,34,3,Office Supplies,Supplies,50,50,102
AZ-2013-885616,714,-179,10,Furniture,Chairs,893,893,-1790
AZ-2013-885616,1231,468,5,Technology,Accessories,763,763,2340
AZ-2013-8859377,14,7,1,Office Supplies,Fasteners,7,7,7
AZ-2013-8859377,420,159,8,Office Supplies,Storage,261,261,1272
AZ-2013-8862590,1211,137,9,Furniture,Bookcases,304,1074,1233
AZ-2013-8862590,38,6,2,Furniture,Furnishings,32,32,12
AZ-2013-8862590,430,97,9,Office Supplies,Art,178,333,873
AZ-2013-8862590,67,7,3,Office Supplies,Envelopes,60,60,21
AZ-2013-8862590,34,0,3,Office Supplies,Fasteners,34,34,0
AZ-2013-8862590,1086,268,2,Technology,Phones,818,818,536
AZ-2013-8869856,10,2,1,Office Supplies,Storage,8,8,2
AZ-2013-8882411,1998,360,4,Office Supplies,Appliances,1638,1638,1440
AZ-2013-8882411,110,38,2,Office Supplies,Art,72,72,76
AZ-2013-8886888,89,31,3,Office Supplies,Art,58,58,93
AZ-2013-890356,123,56,4,Office Supplies,Paper,67,67,224
AZ-2013-890356,1239,582,5,Technology,Accessories,657,657,2910
AZ-2013-8946887,80,29,7,Office Supplies,Labels,51,51,203
AZ-2013-8948027,157,41,6,Office Supplies,Art,116,116,246
AZ-2013-8948027,417,175,5,Technology,Machines,242,242,875
AZ-2013-8949269,21,5,2,Office Supplies,Binders,16,16,10
AZ-2013-8958085,529,176,12,Office Supplies,Art,334,353,2112
AZ-2013-8958085,133,37,8,Office Supplies,Binders,96,96,296
AZ-2013-8958085,69,16,6,Office Supplies,Labels,53,53,96
AZ-2013-8958085,488,-73,4,Office Supplies,Storage,561,561,-292
AZ-2013-8958085,89,5,4,Office Supplies,Supplies,84,84,20
AZ-2013-8958085,1020,63,4,Technology,Copiers,241,957,252
AZ-2013-8981148,258,44,5,Office Supplies,Art,214,214,220
AZ-2013-8987528,190,32,1,Office Supplies,Storage,158,158,32
AZ-2013-9000546,321,132,3,Furniture,Furnishings,189,189,396
AZ-2013-9000546,1124,125,4,Technology,Machines,999,999,500
AZ-2013-9006218,771,163,6,Furniture,Bookcases,608,608,978
AZ-2013-9006218,49,9,5,Office Supplies,Storage,40,40,45
AZ-2013-9006218,1842,647,15,Technology,Phones,121,1195,9705
AZ-2013-9011810,48,3,3,Office Supplies,Envelopes,45,45,9
AZ-2013-9012669,215,17,3,Furniture,Chairs,198,198,51
AZ-2013-9012669,28,11,1,Office Supplies,Supplies,17,17,11
AZ-2013-9033222,106,49,2,Office Supplies,Binders,57,57,98
AZ-2013-9033222,53,6,2,Office Supplies,Envelopes,47,47,12
AZ-2013-9033222,131,54,3,Office Supplies,Storage,77,77,162
AZ-2013-9057742,82,23,3,Office Supplies,Binders,59,59,69
AZ-2013-9061739,246,74,8,Technology,Accessories,172,172,592
AZ-2013-906289,321,35,2,Technology,Machines,286,286,70
AZ-2013-9065398,345,0,3,Technology,Accessories,345,345,0
AZ-2013-9067941,657,118,5,Furniture,Chairs,539,539,590
AZ-2013-9067941,83,30,6,Office Supplies,Binders,25,53,180
AZ-2013-9067941,66,3,9,Office Supplies,Labels,63,63,27
AZ-2013-9080857,106,18,7,Office Supplies,Paper,88,88,126
AZ-2013-9091155,46,8,3,Office Supplies,Art,38,38,24
AZ-2013-9091155,56,17,2,Office Supplies,Paper,39,39,34
AZ-2013-9134300,259,39,5,Office Supplies,Art,220,220,195
AZ-2013-9134300,14,1,2,Office Supplies,Labels,13,13,2
AZ-2013-9134300,27,8,2,Office Supplies,Paper,19,19,16
AZ-2013-9134300,29,-13,2,Office Supplies,Storage,42,42,-26
AZ-2013-9134300,306,-31,3,Technology,Machines,337,337,-93
AZ-2013-9144577,381,19,13,Office Supplies,Art,362,362,247
AZ-2013-9144577,97,0,2,Office Supplies,Supplies,97,97,0
AZ-2013-9151069,25,9,3,Office Supplies,Binders,16,16,27
AZ-2013-9167748,73,25,5,Office Supplies,Envelopes,48,48,125
AZ-2013-9185602,62,6,5,Office Supplies,Binders,56,56,30
AZ-2013-9186564,2712,1220,5,Office Supplies,Appliances,1492,1492,6100
AZ-2013-9188283,131,34,5,Office Supplies,Art,97,97,170
AZ-2013-9221465,269,21,5,Office Supplies,Art,248,248,105
AZ-2013-9221465,53,7,4,Office Supplies,Storage,46,46,28
AZ-2013-9221465,92,39,3,Technology,Accessories,53,53,117
AZ-2013-9221465,950,114,3,Technology,Copiers,836,836,342
AZ-2013-9221465,2684,-1476,7,Technology,Phones,4160,4160,-10332
AZ-2013-9231004,45,4,3,Office Supplies,Binders,41,41,12
AZ-2013-9251639,97,4,2,Office Supplies,Paper,93,93,8
AZ-2013-9258078,24,-24,4,Office Supplies,Art,48,48,-96
AZ-2013-9263233,410,14,1,Furniture,Chairs,396,396,14
AZ-2013-9280620,53,16,3,Office Supplies,Storage,37,37,48
AZ-2013-9280620,910,200,5,Technology,Phones,710,710,1000
AZ-2013-9283365,2753,842,9,Technology,Copiers,1911,1911,7578
AZ-2013-9304713,138,23,4,Office Supplies,Storage,115,115,92
AZ-2013-9306812,68,33,6,Office Supplies,Fasteners,35,35,198
AZ-2013-9330718,415,17,3,Technology,Phones,398,398,51
AZ-2013-9345713,395,32,8,Office Supplies,Binders,215,363,256
AZ-2013-9345713,165,39,3,Office Supplies,Storage,126,126,117
AZ-2013-9347181,141,27,6,Office Supplies,Envelopes,114,114,162
AZ-2013-9347181,332,53,4,Technology,Accessories,279,279,212
AZ-2013-9352231,42,15,3,Office Supplies,Binders,27,27,45
AZ-2013-9354071,62,17,2,Technology,Accessories,45,45,34
AZ-2013-9354071,111,-14,2,Technology,Phones,125,125,-28
AZ-2013-9381162,150,0,3,Office Supplies,Art,150,150,0
AZ-2013-9381162,84,20,5,Office Supplies,Envelopes,32,64,100
AZ-2013-9381162,42,17,3,Office Supplies,Storage,25,25,51
AZ-2013-9393754,192,-123,3,Office Supplies,Storage,315,315,-369
AZ-2013-9393754,103,-2,5,Office Supplies,Supplies,105,105,-10
AZ-2013-9393754,431,-103,5,Technology,Machines,534,534,-515
AZ-2013-9398373,61,8,4,Office Supplies,Binders,53,53,32
AZ-2013-9398373,89,6,3,Technology,Accessories,83,83,18
AZ-2013-9398521,71,1,3,Office Supplies,Art,70,70,3
AZ-2013-9398521,108,30,7,Office Supplies,Binders,78,78,210
AZ-2013-9453292,261,99,4,Office Supplies,Appliances,162,162,396
AZ-2013-9453292,615,25,5,Technology,Machines,590,590,125
AZ-2013-9485550,99,8,3,Furniture,Furnishings,91,91,24
AZ-2013-9485550,278,14,1,Office Supplies,Appliances,264,264,14
AZ-2013-9489930,5,2,1,Office Supplies,Labels,3,3,2
AZ-2013-9496816,397,194,2,Office Supplies,Storage,203,203,388
AZ-2013-9502186,28,14,4,Office Supplies,Binders,14,14,56
AZ-2013-9510969,1691,-833,5,Furniture,Tables,2524,2524,-4165
AZ-2013-9510969,415,62,8,Office Supplies,Art,353,353,496
AZ-2013-9510969,29,10,2,Office Supplies,Binders,19,19,20
AZ-2013-9510969,41,13,2,Office Supplies,Paper,28,28,26
AZ-2013-9517506,757,371,2,Technology,Copiers,386,386,742
AZ-2013-9532879,912,55,6,Technology,Phones,857,857,330
AZ-2013-9545933,34,8,3,Office Supplies,Art,26,26,24
AZ-2013-9549607,585,147,7,Furniture,Furnishings,299,438,1029
AZ-2013-9549607,44,14,4,Office Supplies,Binders,30,30,56
AZ-2013-9561229,150,5,1,Furniture,Chairs,145,145,5
AZ-2013-9571579,57,17,2,Office Supplies,Binders,40,40,34
AZ-2013-9571579,232,23,5,Office Supplies,Envelopes,209,209,115
AZ-2013-9573927,311,-292,2,Office Supplies,Appliances,603,603,-584
AZ-2013-9588348,196,27,4,Furniture,Furnishings,169,169,108
AZ-2013-9591675,165,43,5,Furniture,Furnishings,85,122,215
AZ-2013-9591675,41,16,3,Office Supplies,Fasteners,25,25,48
AZ-2013-9606437,16,1,1,Office Supplies,Art,15,15,1
AZ-2013-9611226,279,70,2,Technology,Phones,209,209,140
AZ-2013-9616659,412,148,3,Furniture,Chairs,264,264,444
AZ-2013-962697,283,42,4,Technology,Machines,241,241,168
AZ-2013-9630645,74,-63,4,Furniture,Chairs,137,137,-252
AZ-2013-9630645,42,15,3,Office Supplies,Binders,27,27,45
AZ-2013-9630645,67,16,5,Office Supplies,Fasteners,51,51,80
AZ-2013-9630645,58,-8,2,Office Supplies,Storage,66,66,-16
AZ-2013-9630645,69,0,2,Office Supplies,Supplies,69,69,0
AZ-2013-9649532,697,178,2,Furniture,Bookcases,519,519,356
AZ-2013-9649532,64,24,2,Office Supplies,Art,40,40,48
AZ-2013-9649532,325,-4,2,Technology,Copiers,329,329,-8
AZ-2013-9663287,837,288,2,Furniture,Chairs,549,549,576
AZ-2013-9663287,88,22,2,Office Supplies,Storage,66,66,44
AZ-2013-9665957,265,13,2,Technology,Phones,252,252,26
AZ-2013-9667532,57,20,2,Office Supplies,Binders,37,37,40
AZ-2013-9673280,186,28,4,Office Supplies,Art,158,158,112
AZ-2013-9717790,148,15,2,Technology,Accessories,133,133,30
AZ-2013-9718437,1488,132,4,Furniture,Bookcases,1356,1356,528
AZ-2013-971860,98,39,4,Office Supplies,Art,59,59,156
AZ-2013-972809,156,23,3,Office Supplies,Art,133,133,69
AZ-2013-972809,31,-15,3,Office Supplies,Storage,46,46,-45
AZ-2013-9730235,75,5,3,Office Supplies,Art,70,70,15
AZ-2013-9730235,220,33,3,Technology,Phones,187,187,99
AZ-2013-9746580,135,12,1,Furniture,Bookcases,123,123,12
AZ-2013-9746580,680,60,9,Furniture,Chairs,620,620,540
AZ-2013-9757987,19,9,1,Office Supplies,Fasteners,10,10,9
AZ-2013-9757987,89,23,3,Office Supplies,Paper,66,66,69
AZ-2013-9757987,573,138,3,Technology,Copiers,435,435,414
AZ-2013-9761394,5274,1898,10,Office Supplies,Appliances,3376,3376,18980
AZ-2013-9761394,1429,472,4,Technology,Copiers,957,957,1888
AZ-2013-9773289,58,13,3,Office Supplies,Art,45,45,39
AZ-2013-9777837,120,3,4,Office Supplies,Paper,117,117,12
AZ-2013-9800622,228,81,2,Furniture,Bookcases,147,147,162
AZ-2013-9800622,126,22,9,Office Supplies,Binders,49,104,198
AZ-2013-9800622,1842,368,10,Office Supplies,Storage,1474,1474,3680
AZ-2013-9800622,340,51,5,Technology,Phones,289,289,255
AZ-2013-9809267,123,17,3,Furniture,Furnishings,106,106,51
AZ-2013-9809267,203,7,9,Office Supplies,Art,12,196,63
AZ-2013-9809267,123,17,9,Office Supplies,Binders,106,106,153
AZ-2013-9809267,246,0,5,Office Supplies,Storage,246,246,0
AZ-2013-9827479,105,19,2,Office Supplies,Paper,86,86,38
AZ-2013-9842904,38,14,2,Office Supplies,Art,24,24,28
AZ-2013-9861986,249,30,5,Office Supplies,Paper,219,219,150
AZ-2013-9877941,100,0,2,Office Supplies,Art,100,100,0
AZ-2013-9877941,143,14,5,Office Supplies,Paper,129,129,70
AZ-2013-9884020,256,90,5,Office Supplies,Binders,166,166,450
AZ-2013-989352,22,0,1,Office Supplies,Art,22,22,0
AZ-2013-9900662,180,34,6,Office Supplies,Supplies,146,146,204
AZ-2013-990166,150,32,3,Office Supplies,Binders,118,118,96
AZ-2013-9907,50,19,2,Furniture,Furnishings,31,31,38
AZ-2013-9907,93,18,4,Office Supplies,Art,75,75,72
AZ-2013-9907,132,59,3,Office Supplies,Envelopes,73,73,177
AZ-2013-9918449,15,4,3,Office Supplies,Binders,11,11,12
AZ-2013-9918449,184,33,1,Office Supplies,Storage,151,151,33
AZ-2013-9938365,101,31,2,Furniture,Furnishings,70,70,62
AZ-2013-9969436,121,56,4,Office Supplies,Binders,65,65,224
AZ-2013-997141,112,40,4,Office Supplies,Paper,72,72,160
AZ-2013-997141,423,186,2,Office Supplies,Storage,237,237,372
AZ-2013-9992531,137,46,2,Furniture,Chairs,91,91,92
AZ-2013-9992531,386,-26,6,Technology,Accessories,412,412,-156
AZ-2014-1007120,1232,530,3,Furniture,Bookcases,702,702,1590
AZ-2014-1007120,990,436,9,Furniture,Furnishings,554,554,3924
AZ-2014-1020342,430,139,16,Office Supplies,Art,169,291,2224
AZ-2014-1020342,18,1,3,Office Supplies,Binders,17,17,3
AZ-2014-1020342,44,10,1,Office Supplies,Storage,34,34,10
AZ-2014-1020342,1190,405,7,Technology,Machines,785,785,2835
AZ-2014-1021956,194,46,7,Office Supplies,Storage,83,148,322
AZ-2014-1026568,48,-22,1,Furniture,Bookcases,70,70,-22
AZ-2014-1036259,97,13,2,Office Supplies,Storage,84,84,26
AZ-2014-1043314,48,6,2,Furniture,Furnishings,42,42,12
AZ-2014-1043314,29,1,2,Office Supplies,Binders,28,28,2
AZ-2014-1043314,22,3,2,Office Supplies,Labels,19,19,6
AZ-2014-1058854,553,110,3,Office Supplies,Storage,443,443,330
AZ-2014-1058907,40,-14,4,Office Supplies,Art,54,54,-56
AZ-2014-1058907,166,-70,5,Technology,Phones,236,236,-350
AZ-2014-1067698,1138,-643,10,Furniture,Bookcases,999,1781,-6430
AZ-2014-1067698,145,0,9,Office Supplies,Art,145,145,0
AZ-2014-1067698,158,-63,7,Office Supplies,Paper,221,221,-441
AZ-2014-1067698,398,-175,4,Office Supplies,Storage,573,573,-700
AZ-2014-1067698,108,-30,5,Technology,Accessories,138,138,-150
AZ-2014-1067698,264,-132,2,Technology,Copiers,396,396,-264
AZ-2014-1092001,2549,280,4,Technology,Phones,2269,2269,1120
AZ-2014-1092628,18,6,1,Office Supplies,Paper,12,12,6
AZ-2014-1092798,64,3,4,Office Supplies,Art,61,61,12
AZ-2014-1094147,102,13,2,Office Supplies,Art,89,89,26
AZ-2014-1094147,130,11,3,Office Supplies,Storage,119,119,33
AZ-2014-1101148,154,14,3,Office Supplies,Binders,140,140,42
AZ-2014-110527,854,196,7,Furniture,Bookcases,658,658,1372
AZ-2014-1111012,275,49,5,Office Supplies,Art,226,226,245
AZ-2014-1111012,52,11,5,Office Supplies,Fasteners,41,41,55
AZ-2014-1114768,32,12,2,Office Supplies,Art,20,20,24
AZ-2014-1114768,974,45,8,Office Supplies,Storage,210,929,360
AZ-2014-1127335,396,88,9,Office Supplies,Storage,308,308,792
AZ-2014-1127335,246,25,5,Office Supplies,Supplies,221,221,125
AZ-2014-1135927,132,26,5,Office Supplies,Paper,106,106,130
AZ-2014-1144428,211,57,8,Furniture,Furnishings,154,154,456
AZ-2014-115654,267,-40,2,Furniture,Chairs,307,307,-80
AZ-2014-115654,35,11,3,Office Supplies,Binders,24,24,33
AZ-2014-115654,332,100,2,Office Supplies,Storage,232,232,200
AZ-2014-115654,102,10,4,Technology,Accessories,92,92,40
AZ-2014-1173814,34,14,2,Office Supplies,Art,20,20,28
AZ-2014-1181661,36,15,3,Office Supplies,Art,21,21,45
AZ-2014-1191224,471,226,5,Furniture,Chairs,245,245,1130
AZ-2014-1191224,18,6,3,Office Supplies,Binders,12,12,18
AZ-2014-1191224,17,7,2,Office Supplies,Fasteners,10,10,14
AZ-2014-1191224,83,33,2,Technology,Accessories,50,50,66
AZ-2014-1191751,26,7,1,Office Supplies,Art,19,19,7
AZ-2014-1192603,120,44,6,Furniture,Furnishings,76,76,264
AZ-2014-1192603,52,-13,6,Office Supplies,Storage,65,65,-78
AZ-2014-1214037,158,62,4,Furniture,Furnishings,96,96,248
AZ-2014-1223291,530,238,2,Technology,Machines,292,292,476
AZ-2014-1235152,35,12,3,Office Supplies,Fasteners,23,23,36
AZ-2014-1239779,113,11,10,Office Supplies,Storage,102,102,110
AZ-2014-1240629,22,7,3,Office Supplies,Binders,15,15,21
